ID,Lat,Lon,Target,vhAsc_month1,vhDesc_month1,VVAscDesc_month1,vhAsc_month2,vhDesc_month2,VVAscDesc_month2,vhAsc_month3,vhDesc_month3,VVAscDesc_month3,vhAsc_month4,vhDesc_month4,VVAscDesc_month4,vhAsc_month5,vhDesc_month5,VVAscDesc_month5,vhAsc_month6,vhDesc_month6,VVAscDesc_month6,vhAsc_month7,vhDesc_month7,VVAscDesc_month7,vhAsc_month8,vhDesc_month8,VVAscDesc_month8,vhAsc_month9,vhDesc_month9,VVAscDesc_month9,vhAsc_month10,vhDesc_month10,VVAscDesc_month10,vhAsc_month11,vhDesc_month11,VVAscDesc_month11,vhAsc_month12,vhDesc_month12,VVAscDesc_month12
ID_TZ41S7PT1ZYC,32.133277,48.326667,1,-14.978381454407474,-15.300378251565306,-9.427377131331866,-15.252380236876704,-16.21428389263244,-9.680092231074248,-15.982823638669027,-16.37563887715975,-10.302695115417544,-15.64253573215081,-14.821661555305022,-10.89355810648205,-16.81201494959208,-19.316479098723217,-11.36056344390868,-15.598769287193022,-14.928664345493114,-10.370034267096663,-15.544955303075408,-14.203637671969343,-10.466346861266029,-14.065966138558457,-16.060126176117247,-10.886725351406719,-13.991203790044345,-16.105564510383886,-9.410245356036224,-14.70567941258785,-14.602431671239746,-9.779332794651923,-18.313017913799758,-17.51109932245852,-11.468140684421694,-17.32797656148104,-18.12215442726165,-10.691218177606176
ID_78PK6N1TP36H,32.302968,48.248873,1,-20.119142456606987,-19.879094939246276,-11.42715902005531,-20.008250266107883,-20.35895887362768,-11.388296380704224,-15.295292369628669,-16.467866438547844,-9.891981102280294,-16.726773334068305,-17.356176995486596,-10.50146347604968,-16.411401238747306,-15.605394841994473,-10.46691509736667,-18.997618389904638,-15.984865778271686,-9.85469303645112,-19.687956353424095,-17.765037727220076,-11.211394521620115,-17.907842228876305,-17.162133088545087,-12.245188563986668,-19.91263445177283,-16.55448981209981,-12.37210640401911,-18.91322323887495,-18.04759482444306,-12.218602148822605,-20.353163939460725,-19.296919684019382,-12.779307726785412,-22.16820462119208,-23.84991622803963,-13.087322786714138
ID_PDHX6WPOVWRB,32.292368,48.258036,1,-20.07412604600657,-25.897139012057085,-10.753198214841742,-20.887240933142444,-22.689413245171124,-9.642350771381151,-22.935607783678755,-25.812618793845576,-11.593679937077116,-20.552114786862525,-20.663336848310895,-12.166735372889228,-16.207141057347076,-15.559414642670086,-9.602821800037225,-13.45857535468159,-12.35340210192534,-6.118300151071957,-15.291406871442696,-14.145148100007987,-8.180603664972585,-14.332305282012507,-14.42722850528724,-7.335471901774337,-14.483924373272732,-13.900184197321328,-8.235672819781035,-16.536747372942166,-16.64004283288136,-8.946816561338396,-17.86744169745962,-14.792518806757029,-10.01188825139776,-18.46982233039349,-21.632349323540144,-9.848925984146435
ID_ZPO98G9T796H,32.150165,48.297831,1,-20.308644937349232,-21.348044620569443,-10.972963373745062,-15.05835570477332,-16.76957133214229,-8.891227387027488,-13.214558963600235,-14.72723839811096,-7.224462841686079,-18.584742552806066,-17.60943123613639,-10.564588424088255,-19.16730501296135,-16.34650175534929,-7.826024502664726,-15.214472520016823,-14.102221512107047,-7.30010463109882,-16.75251116562278,-16.54024468195318,-9.547041263908508,-15.725143449636086,-15.783750147627941,-10.67283423936568,-15.283077105156032,-16.578606225495605,-9.954444094334594,-16.058902759365502,-14.935903843842857,-9.111413441675989,-14.282019626131385,-16.76192580987204,-9.480770058484634,-17.18796725875714,-16.487389443373758,-10.253936497128874
ID_0W9340EJVHD2,32.37124,48.348946,1,-18.56003165114901,-17.008257650224337,-10.296670483026992,-19.2177847800525,-18.026567030685946,-11.233001494401426,-17.41403276054668,-17.099340798016563,-11.38819039849798,-17.056789069069694,-16.355980681688358,-11.256874891747682,-15.455249488859248,-16.725957155488597,-9.423917089340566,-16.2743401393213,-17.51296250175086,-9.860206754179604,-15.676092843969023,-15.667183305442574,-9.883329945312703,-14.616758857961322,-15.905153336628965,-8.55840364170919,-14.21292459873785,-15.80378668028796,-9.51784924647826,-14.479265011483118,-14.914003397489086,-9.660589833210162,-12.964039258488635,-14.224931564326672,-9.160741583305235,-13.220385599566942,-14.467928128795023,-9.372815909992239
ID_B3ORMFDAYD1U,32.102285,48.429524,0,-13.890192838794224,-15.440338129214487,-9.534957776946014,-15.573294559243454,-14.81898268834314,-9.873397706967548,-15.967430533626075,-15.2679033470224,-10.430757901959163,-16.54715335614316,-15.289958976532466,-11.019145840336366,-15.459129504032418,-14.432607356834433,-10.614731576340235,-14.974313630799404,-13.253418499644017,-9.230085446803079,-15.02654269755561,-14.287798815525443,-9.012864242539184,-15.220710468615323,-13.589993041262662,-9.955288685816154,-13.026894468970157,-13.45156929756637,-8.49035344614356,-14.905267192674396,-12.42462520006205,-8.811248544495275,-15.407079874719084,-14.110128940883667,-9.812065199515343,-17.06695101999858,-14.296907394510248,-10.643773387382675
ID_LDCQIN7Q7D3A,32.404298,48.276362,1,-23.012182748334318,-23.166226398060797,-10.733944648717435,-21.110919421890507,-18.633212433726644,-9.472384809808393,-20.210007151390066,-20.142853394254068,-11.567522551541236,-17.86741099327776,-16.071575197975534,-12.911927905072863,-19.43358395447506,-18.835688514696987,-9.179501172971232,-20.817959338091086,-20.055189936974024,-6.168153407445135,-17.22313942763718,-18.74731258457991,-7.152792932446714,-16.062842233554736,-17.972934272247308,-7.885497129743846,-14.639091699569581,-15.128113123862068,-7.517686885032329,-15.74640979120783,-16.59218137342888,-10.024715235940645,-15.254195699205809,-14.608985551600057,-9.100072044644884,-19.662478938283904,-19.233878809358938,-12.148488399777369
ID_GXCBEEGED0L5,32.061591,48.198298,0,-36.32370070161468,-33.270489008380146,-19.42287818519171,-38.79862285836018,-35.03188108684922,-20.993452718184255,-32.43535689756847,-33.65630833942888,-21.130706172199574,-31.913822348656872,-33.7473991690206,-22.365710600650687,-36.20772279459282,-36.10226807261814,-22.805532193570112,-33.43155025786682,-23.4576225682378,-20.301081404543613,-31.749081909984948,-26.76109198603557,-18.706750415930852,-23.773774853176526,-22.90677507796002,-13.465232601802612,-23.48956159985828,-21.724952979950316,-13.508988903570298,-20.243497714676504,-19.389274958852674,-10.308568603784737,-15.50468246391038,-14.672669097170825,-8.426687786230934,-24.394802122804716,-19.96322461733027,-13.83666841657443
ID_9DCL29DYP54J,32.124833,48.310228,1,-17.461248389831148,-17.08331051530268,-6.856205516274899,-17.753477782694866,-16.784014517347057,-8.037886231147459,-12.560444354234612,-13.776067597072432,-6.993775061212968,-17.49188106578633,-18.083592306214218,-8.694625627497178,-19.783164383350904,-19.595613681582357,-10.057757943677816,-18.19619310445889,-17.615760799433833,-8.932369265770157,-19.970022022148445,-18.045868683861073,-11.618950486682914,-20.041535797784565,-20.946436804689327,-13.665125256798667,-21.24815020581847,-19.84294957626487,-13.833472087430426,-18.667400211872156,-18.052348370442722,-12.858708482596114,-25.930959025309665,-23.90489854159084,-11.327053451198251,-21.688491611357442,-26.176508606882898,-11.2189152040518
ID_YNDJOQF1N0VW,32.415078,48.162904,0,-16.73795647757074,-14.108682541905393,-9.953685067545228,-15.472162557092194,-14.903226362740444,-9.071269564768167,-16.037877266801193,-15.47454434034662,-8.790683191742337,-16.184552139863285,-14.322808748964839,-9.530407152345616,-16.929832670862954,-14.35376935697404,-8.747374309106512,-16.51300548055404,-18.5191226492258,-9.580790466379302,-17.176617200110268,-19.08665488552704,-10.114863711130457,-17.006354597235287,-18.448512759295667,-10.68927387980688,-17.6882249953121,-18.243928767086366,-10.777724203364881,-16.745177239190575,-16.12394694079971,-10.91599602981862,-15.473645484283981,-17.341719745694707,-8.932799190512716,-14.617345244872293,-16.341427874533075,-7.899195037347948
ID_81HMDUBS3XH7,32.323091,48.275374,1,-18.8610851432773,-24.193333591411115,-11.605868202510823,-20.43486469269306,-19.07271172546316,-9.874757488249871,-15.10892933043696,-14.428037125758095,-10.023041975729662,-16.426521384542916,-14.430200318893617,-9.40482574289949,-15.914895733125892,-18.604087528935796,-11.461310432515821,-15.374230390141511,-15.154195015083463,-8.354388517192943,-18.595731452859347,-17.40534381581047,-9.59027580199952,-17.972424706031074,-18.925471505033673,-10.78432759085548,-16.61542206963126,-16.87548642296238,-11.966507102678335,-19.371793384449038,-17.75624404277058,-14.458420110848829,-22.26446199415092,-19.628946065389695,-11.749399947378057,-22.534545028867633,-23.38836096668578,-11.156182754053248
ID_AD3YDZL1XCH5,32.235415,48.55439,1,-15.384070289805587,-15.213563735400951,-8.564315406177906,-17.249503534234254,-16.552518932061698,-8.729937496113529,-21.97250375815388,-20.28547344416441,-12.081290507658164,-22.522969375027916,-21.41688306804161,-12.66686860904283,-19.942891470396685,-17.900363561212817,-12.32212730453507,-15.479992545663643,-16.147928139077557,-11.29803980022079,-16.089271196034474,-16.42134619592274,-12.075075748007432,-17.03094594523273,-15.519319838072597,-9.697307070917883,-19.639800266879448,-20.307052676820867,-10.597331159949816,-23.739042911708953,-25.23497380868194,-12.192353199094603,-23.55920710093379,-26.114423463119756,-12.928418188217544,-24.4223044800598,-25.336778753780685,-12.656970578681818
ID_D7LUTUIQZ7FS,32.249249,48.334752,0,-15.730992533184883,-15.419812122358998,-9.536279658469073,-15.126460452645352,-14.054458195443697,-10.186204028866491,-14.60993096356203,-14.355582525802072,-10.753041465219026,-14.490011436211452,-17.033955681490593,-9.240834337456391,-15.278098379961113,-16.685304002885303,-9.612140804972153,-13.118178137223802,-16.737694596460553,-9.18258487003555,-13.107975090203315,-12.949914360823172,-7.850938407570368,-14.136440269484426,-15.348386927311504,-7.915926951207216,-13.5202575259997,-12.958989992790018,-8.433209922864847,-15.08092652842167,-13.115512932693074,-9.179332772678064,-14.321331551967917,-15.129997499587645,-9.595760207245869,-15.345299834135767,-14.62593737937739,-9.589621507289836
ID_GT3TWM2QR2I7,32.381841,48.305018,1,-18.71454438262144,-20.4644322880854,-8.588972174657187,-19.022608093671444,-19.400239286449356,-9.599691354049478,-15.274739605977256,-18.25465881330393,-8.957927600785801,-19.312477734407423,-18.825821254037503,-10.811655591618878,-25.46025758040988,-24.177726605236373,-12.13966359547603,-19.178379696370218,-20.55676966247964,-7.880717685340855,-17.96598885992301,-19.268003713243274,-12.531555046951881,-19.71816142650894,-19.70550069349732,-15.31588768265669,-20.129925978894132,-18.38093104140342,-12.621633628040877,-17.975012826186706,-16.25513636023836,-10.929308324587332,-26.050600429107156,-25.95059167367384,-15.70067196162019,-24.314459266911165,-25.12189956082335,-13.421993105310271
ID_JFOA025TW7YZ,32.261107,48.177367,0,-14.548315222237694,-16.1264425876748,-10.20306554482504,-15.904334692501422,-15.964963045334457,-10.056080993706777,-15.075416747807486,-16.896810901195526,-10.338314934525574,-15.807473354343452,-17.604412632462203,-10.447446408037212,-15.892667020994528,-15.525498645713071,-10.799624355920885,-14.786230989389988,-15.723899244487578,-9.276783666909404,-12.711405758884162,-15.134670672446465,-9.965427482381521,-14.130652480300107,-13.863783381216935,-9.964628897598535,-14.095777691459608,-15.806019098049632,-10.710298677718995,-14.925906613970067,-13.355205356786433,-10.151455568454361,-14.04118913229844,-15.031221210665858,-10.557341808757624,-14.187983860715772,-17.058475915307127,-9.090373211367442
ID_TDXUMBV0TZKA,32.33405,48.142513,1,-18.34015358739578,-21.4315491557697,-9.612579905604907,-19.200925521578366,-19.209361094608212,-10.600434768378339,-18.887505231493083,-16.87309774203583,-12.70376968326463,-20.823085742345448,-20.66027511232793,-12.41820271641281,-24.632534365988075,-22.173286609489253,-12.409696551044501,-18.67181873800366,-19.214575691206498,-9.657532332793323,-18.504021795827622,-16.865412157505574,-12.290944198572834,-21.29456578208758,-22.88702796090051,-14.190651204758106,-20.098348867118542,-19.498487619272773,-12.59871232601111,-18.37239433832491,-17.058325015003163,-11.733075669777723,-26.197059528801685,-22.115199507297852,-12.884772284758036,-28.441662094109837,-26.67139490825648,-13.721727673694136
ID_IKBRZSO6S1P2,32.137499,48.403383,0,-16.65552969179234,-17.945434881058137,-10.296019510873922,-15.780125722155594,-17.43615248586572,-10.650051672355128,-15.870002452927192,-15.251224320808385,-11.734261379026561,-15.559990989900768,-15.172335956272262,-11.678108672155897,-15.790875531658813,-14.684913291451187,-10.04020694628999,-16.846472884760335,-16.33276566842145,-11.130556399725899,-15.639451656708218,-17.362365828619193,-10.600665283970763,-15.709539876872164,-19.26314941468792,-9.554362024551873,-15.820819430920967,-17.966927793584638,-9.376861191669134,-15.571453503419775,-18.67835854112181,-9.748845649747825,-14.14123844480144,-20.123248498208348,-9.704006738831781,-15.177451339120859,-18.128832078699638,-9.965404795903593
ID_TGWAMP5RB1MT,32.125372,48.41587,0,-13.935313535220795,-15.451698521440965,-9.450283813968733,-14.378928525250057,-13.54051521110029,-8.831867184431934,-14.01522738433972,-14.754717336780185,-9.559357422243076,-14.606234808332314,-15.093236526395218,-9.988063872724723,-14.033171623087686,-14.831492192928698,-9.895222101527537,-12.756162758778272,-12.588696245578353,-8.227359861953632,-13.948275156844607,-14.363428165234495,-7.940800552318054,-12.258078160042992,-12.437840388874461,-8.100752165065677,-15.04975842088245,-14.41459145230358,-8.439017223364411,-13.590735057604642,-13.556071867798455,-6.93319166713823,-13.82173581847252,-15.986612671611418,-8.695426745694188,-13.567753848327413,-14.800952254178148,-9.515070749343272
ID_I786J48HNOGL,32.235954,48.439226,1,-15.62167085719506,-15.004480621224204,-8.51605790526904,-13.309377571097135,-14.82365629646389,-7.5821850759358576,-13.249413266566055,-15.868858887797526,-7.823841820362079,-13.773839476230162,-15.182135888121659,-7.106652824111874,-13.964453461115488,-16.758167335175354,-7.618454635296796,-14.702629393470747,-15.179215326868535,-9.135437832303728,-15.553467378076961,-17.40909628467356,-8.891971805976663,-14.648087547827986,-15.076836544516942,-8.867469217462396,-14.759802311128668,-14.693758862745181,-9.050303954329705,-15.811611539038822,-17.141814130416357,-8.33037742508152,-15.62689529625485,-16.770969005079767,-9.735887529996338,-15.55630642706746,-14.700386904318943,-8.623496681636244
ID_14WCNGIHOYTP,32.2382,48.51199,1,-17.831943148630284,-18.480961419828265,-8.29537860154069,-17.695092423762045,-18.091980039535848,-8.28898481171871,-21.065953823112775,-22.23883464153414,-10.86598191274141,-21.145896580146264,-24.740994898113154,-9.744973362394283,-21.34722611486437,-17.966597016858362,-6.5785732220376945,-16.73290465713618,-15.41204200313544,-7.10036773185008,-18.239182130223206,-18.96283706534377,-8.125344798410266,-17.814814817144427,-16.465286481647478,-7.541578764333975,-18.465466814589323,-20.058883038005355,-8.578304177290379,-20.647187224517506,-19.051771804983247,-10.249848368542903,-16.49491215539492,-17.266728187664967,-9.190424039424467,-17.72392702306211,-15.721338107756562,-10.667419318940935
ID_CU4UVAFIWB90,32.369264,48.259114,1,-17.59673105484861,-17.91266399250866,-10.48883667178908,-19.391045954383763,-18.180149450716183,-9.308124906914392,-19.961979851304502,-20.5119440998163,-9.91868631674331,-20.669080830747568,-20.704652801098096,-8.776810287270386,-21.38578721419455,-18.16866476370564,-8.840371392644107,-20.208318502772308,-19.729625465465798,-7.8486554415345005,-18.923568875853427,-18.052952745824804,-8.181744496091717,-17.14973095697922,-18.048176511551482,-9.347405112291497,-18.720854886376895,-19.09724664838614,-9.693464470622828,-19.414835648258897,-17.450907941421494,-9.717355575550078,-19.520029023679246,-19.139507756696844,-9.541819278816185,-19.128929287536657,-18.497541413799024,-11.354404513364072
ID_IDI3XZ7DNXUJ,32.331535,48.29343,1,-19.351500066355214,-18.44994442793775,-8.217697747117409,-17.597494443909476,-18.296940678006983,-9.532354221606516,-15.76215933167166,-14.302182920867732,-8.825119312404603,-16.984845751681362,-16.75360008297251,-10.761411220632993,-17.437259656299922,-15.76032416648355,-11.072724510286484,-16.32945638247111,-15.583927173763044,-10.316512417897126,-17.68210409128048,-15.604821144243365,-9.052355908022447,-17.375528546624324,-17.620484295669403,-9.377678210252707,-16.358171748815217,-17.548907001054662,-11.48279549848925,-17.67445351365508,-17.66846831853079,-11.889920849018555,-19.82455057502964,-19.610676203191765,-11.694071562165353,-17.71656939615296,-19.990003523615478,-10.05548897394661
ID_HDJ154PTN4WK,32.338452,48.387573,1,-14.311440946217894,-15.621194975368697,-9.292339746949612,-14.022085208524874,-16.81111742047818,-10.426298436002421,-13.043823878434853,-15.129884973140586,-9.598828756453752,-14.037168626389512,-17.04189735958987,-10.453100600620603,-18.274139558385823,-18.300098388344114,-10.144529180085698,-18.104722233197283,-17.100447493780898,-9.668829334179346,-18.17523727691928,-19.405786847987628,-11.296087414127207,-17.618004433600966,-16.134094403143365,-9.5202913195861,-16.96142061614285,-17.261851144113162,-9.073570377095729,-16.976352387012724,-17.842340703680645,-9.46063034112852,-16.064606513486343,-17.75286441215422,-8.4586313634623,-16.059366154468258,-15.560301255657581,-9.995675941829328
