ID,Target
ID_76IBAKR46K7G,1
ID_MEPONM5WFEIV,0
ID_8AWJ2P2KOZ2T,1
ID_Q48PXY1HPG2I,1
ID_2RUDRLBPEHT1,0
ID_L7SJTXZ7BO2I,0
ID_EQX5F7FLB5U8,1
ID_ND11LEX8U2DG,0
ID_93L7V2XDA7OU,1
ID_OAKYTBTHMV6T,1
ID_CMFPQC7PEGHT,0
ID_0MAFBCE6P5N6,0
ID_3VTWEC5I13UW,1
ID_IMU7D3ASHKTX,1
ID_RUKRZ379ROLL,0
ID_8TFKFHB3W38V,0
ID_OF0QJQLML5MB,1
ID_PEV6PLMC3XDX,0
ID_Y4N5XZQ67LR2,0
ID_A5QLIQA76798,0
ID_IX5EPOU3R6OZ,1
ID_JJIWCXTJZAER,0
ID_RMCXGSHT49IT,1
ID_4R8RRKUCCA08,1
ID_G0G1A41I99EH,1
ID_479ECVMYHQN3,0
ID_I7FVQ9G24K7X,0
ID_PWMLII2HB2KS,1
ID_6P8ADOF5J56J,0
ID_0KA79D2RXA2Z,0
ID_ALL5F1NV6GRY,0
ID_5LPHAR7UC2IO,0
ID_SLKVOSM8PKBQ,0
ID_S45Z5B672KVU,0
ID_LGATRZ5W4M85,0
ID_9D5S2Q55Z3LS,1
ID_5MYFCVQ1BH2M,0
ID_S8MZATGIPTMA,1
ID_BFJNHG5QXF4D,0
ID_1PY42MNS4B27,1
ID_HHFA671BN1NI,1
ID_TQJ5RHEGD78T,0
ID_14FFOJ48N9G0,0
ID_OHVZ8K64XK3X,1
ID_GXALRHT91DWI,0
ID_378Q7RMXF90U,1
ID_GJC0QLA0YZ4N,0
ID_H56HS0966D2M,0
ID_LNN5L8FC9SBJ,1
ID_8X9H6L8IVON4,1
ID_VZ881HRUAQW7,1
ID_JH5KVQITREPY,1
ID_2INHP9AK2F07,0
ID_SKYOK5NQWZ98,0
ID_OPQDV82L06DN,1
ID_JKWAF1RNWHXX,1
ID_AMYE03ADHHBD,1
ID_CQ0A9JNWJJY4,0
ID_8UVQ019W9928,1
ID_81JKYWW600G5,0
ID_RGHSQLK0NLX9,0
ID_VUDOZTLRGTI9,1
ID_7V6AYCSI47A6,0
ID_13AJJUPO490C,0
ID_3W4NQPOIAF43,1
ID_T0BPMG5ZDMIU,1
ID_A7HWZ7OQI0GR,1
ID_649YSZ5CAKHI,1
ID_OLVV72P8J1X0,0
ID_LSZ87BF5MJPG,1
ID_A1VO5TU4B8YM,0
ID_QITE4AY3RBQR,0
ID_SQYISCSGTNYJ,0
ID_XXSZ3YCFRHCJ,0
ID_LGIX4YBH6FKQ,0
ID_5KQ6X15NJAQQ,1
ID_3CP89K5CBHVY,0
ID_YWNBHAJODCC7,1
ID_SKKTCEE8RLSU,1
ID_2PDWSVFZRTUL,0
ID_W0HMNBSO8WUT,1
ID_BO8L227EA3YS,0
ID_B36BMNNT06CJ,1
ID_AVVNBX2W6D21,0
ID_I2D3D5Y3T265,1
ID_Y0R9FOQNMU1V,1
ID_MMSLOQJTF37S,0
ID_F9SP9B65E5ED,0
ID_W7LQG9GZL0XV,1
ID_WGBMHTSP4Z6L,1
ID_GFHTKJQTV6SE,0
ID_F550KNHY74JD,0
ID_3XW2HRC9P95C,0
ID_9PE369533T1C,0
ID_FEGRYBQQ7QBM,0
ID_0SEHR9WXMN0P,1
ID_0RVXG02FGHCZ,0
ID_1QGFM1VAPEEG,0
ID_BWY3RDGZG5SP,0
ID_PLXWU92G78H7,1
ID_FFY30H6Y07MH,1
ID_QVLZBVJVVPD2,0
ID_R0WFNH4VJCYQ,1
ID_IE5L9KH0T7LV,0
ID_UTVTNKG1RX61,0
ID_CZE657RUIEL9,0
ID_GPW2RSWM7QI2,0
ID_45WZ7VOQ046J,0
ID_RC7AP329ICSY,0
ID_NDND607DXC9J,0
ID_BJC5WEO2P0SR,0
ID_B1NQC2HK9ARD,1
ID_ZYJJ32XRHM1I,0
ID_3J2JWDMYPVGX,1
ID_OIIAQ0FYK4WW,1
ID_3GCG30FC9WZ3,0
ID_8YC3E1JZ7N75,0
ID_PC6CFPL4TUQG,0
ID_HDMTO4YEYPPM,0
ID_9J99ZJC3QX88,0
ID_SDOMYHZG2TAZ,1
ID_U9IOWITZBJ6I,1
ID_4O3G1PSF8BF0,1
ID_XJSW6YY2F0QJ,1
ID_9CACVWSZU7RN,1
ID_7I1DHF6UDA2F,1
ID_LYTAJ10TGW9M,0
ID_IQNW3E4DBRNO,0
ID_ZIR11EIBOA73,1
ID_K4VSXZ3Z9JTL,0
ID_66IG4SDSWLNK,0
ID_LWEZE0TR1I4Y,0
ID_XC98OL3TOEMM,1
ID_FI5LC8C9N5LC,1
ID_ZYGY6FFVUCXW,1
ID_CK2S24CWE2JD,1
ID_NBMT9FLIC52E,0
ID_PK5GAJKO0ZHF,0
ID_E6EZI2S15IRV,0
ID_2NCIT16DCGOG,0
ID_RT1QBCX4YTKV,1
ID_5SWYZYKZUUCZ,1
ID_BTSE7TSO8JVX,1
ID_IQUASWXNSCS9,0
ID_O5V22SFYRADE,1
ID_5W0JJNCGY4QY,0
ID_HTFKL76TU2AL,1
ID_MILP21SAU4OF,0
ID_60KXRJU44ZUB,0
ID_ZYYYWNDJ43YS,0
ID_5B45ZSTGXRGD,0
ID_2FNCCX3U0ESN,1
ID_QI7TF8V7SLZ8,1
ID_K51D543FCNHR,0
ID_T7BCW2QSWRVR,0
ID_AZZWJGZX0IQB,0
ID_CPABMFWV0MWN,0
ID_OOU3KMSZYU2G,1
ID_X1HAEAPA23LT,0
ID_Y1O5E16HIL9S,0
ID_96V636RHW8QH,1
ID_LPIW3S5OP26T,1
ID_2Q5GXQOUTT9A,0
ID_SSXF697ER86E,0
ID_Q9U5Z5PK4PZ8,0
ID_IH9QBGKONV31,0
ID_SBEL6XF6EEUS,1
ID_APC6NH9DG9HP,0
ID_926ZGLSTS1WH,1
ID_O8C62IO8R34V,1
ID_30FCQVKQ4OT3,0
ID_6O9T5PTU3SRQ,0
ID_W5V32UG2QV60,1
ID_YWEF94TOM7XM,1
ID_UA9G81JV8GH2,1
ID_8PI0JG5T5853,1
ID_B217F1CKLB75,1
ID_K0L1PZ2R1RAW,0
ID_4JB5BHG0KP29,0
ID_RG3GLGKN0B86,1
ID_NNCD669OWODG,0
ID_6U0J6BQVFYDN,0
ID_862K4IQX949U,1
ID_N5K0LOD803TW,0
ID_GX53WEFKGIWO,0
ID_1AXSU11R7EGD,0
ID_EOA4RDAKSWYZ,1
ID_J2JLD6P3XP9N,0
ID_ZW46ETTOLKPW,0
ID_Z5XNMFHUQBQI,0
ID_9Z7Y774NPN8V,0
ID_XV3M8T3P0NTK,1
ID_7U8RQXBQV4U0,1
ID_3REUGX9RNI45,1
ID_UM30RU78TWJB,0
ID_UQRUSAD8KFEL,0
ID_GVPQVNM1TOJA,1
ID_CWGTDZF1C3FO,0
ID_E62PB9U0QQPW,1
ID_DBGYRZDP7V93,1
ID_9L40G78XUAQH,0
ID_X8O6INUYD7K4,0
ID_QVRNMR70VYM6,1
ID_F7YETRWJWYA4,0
ID_6DZQUIRHXTZA,1
ID_B8HXQWKZN7WB,0
ID_27H5SORORU4T,1
ID_HVEKJQ9Z9V3D,0
ID_1VBHOUYV77ZD,1
ID_6AJPPBDA46L6,1
ID_P2VG0EEY5XVC,1
ID_0X39OVJ4UKC0,0
ID_Q4KG6PIQEIQM,0
ID_Y4ADBRF2GNFE,1
ID_5K77J4W86ADI,1
ID_X05NQAWZ57T9,0
ID_L7PJC6NM7LCP,1
ID_DB1QADY40412,0
ID_CQUJM58W9BKJ,0
ID_RVYEHXV8MF2O,1
ID_PUH3XQNQAHAU,1
ID_WOAE4SUGEJ8J,1
ID_IQOKXG2NLGVX,1
ID_VBCFP2CVFEB1,1
ID_4AP83GYSTR3S,0
ID_UVNTM95SLV02,0
ID_M8SZ5XJ7DWUS,0
ID_37RXEKMUL95W,0
ID_VC16GV0Q9DSB,1
ID_O4JFZI0FNTRL,1
ID_ENFWH44ID0DD,1
ID_U8JF5SO7XJ6L,0
ID_W9MYAMAPB157,0
ID_I083YCLD90IM,1
ID_ANWM6LEF19PY,1
ID_3ZOU5ECLJ286,1
ID_UUFD2JQ4ASDH,0
ID_MOQBZ6K65HC4,1
ID_S7K3S117PM4V,1
ID_FYW1NB0ULZSE,1
ID_5Z3RU3IUAZLN,0
ID_FPQ4SR9NU3YH,0
ID_0AR1ZWJYNJP2,0
ID_K7N0921VWEUN,1
ID_PUXO6LW85ECO,0
ID_YXPI704F9HBC,0
ID_282X60Z92NQC,0
ID_4V76G715HG99,1
ID_FMHY0MUBNO9S,1
ID_7V16XTNQFYYS,1
ID_HD9LF3EL3I5W,0
ID_WKJDB1O4O6LS,0
ID_L6ZL3PTGDBEL,0
ID_9SFRG020FOV8,0
ID_KMLZ1SGO9AMP,1
ID_VR19K88FZFJE,1
ID_4BC3VSWDLX8K,1
ID_UXJL66P78TVB,0
ID_MSHW6GC75ZX1,1
ID_7JSHR33OWJB1,0
ID_0WLX1CW7IHUM,1
ID_TYGDUWXIT0IG,0
ID_45NUKPERURVY,0
ID_5MPEHLW5E46Y,0
ID_QA9FDTQJOIPW,0
ID_DC0FOMK1C5AL,0
ID_73SO8TQU2HIA,0
ID_L2S2WHIYF6RL,1
ID_6D3NUD2QOFYJ,1
ID_DVM7KEHJZWST,0
ID_R5NNKP2931XP,0
ID_1PFZ3OZTEMHT,0
ID_MK3IEUF95PRR,1
ID_EGIQBS5ES4VM,0
ID_7XN9WYDYVUME,0
ID_4BOVWTYY6U3R,1
ID_2G9UIO0UONAV,1
ID_42SLH4WLNTTQ,1
ID_OV27436VT055,0
ID_A74NBGODJTVP,1
ID_7XUQEJV8XHTA,0
ID_J4UD1X2F1PU4,0
ID_1QOGBKP6J28M,0
ID_TMWCX2G5IQ5H,1
ID_M5DL9KEJD7LG,1
ID_39NQF7WNGKH4,1
ID_KDA25GGPVV69,1
ID_8V2J64GG6RLV,0
ID_SHX4B34RVE6D,0
ID_E0F0QIQTJXCH,1
ID_4HUR89QC7THP,0
ID_WNCVF8OU5DJI,0
ID_D0SXA2N7EJKC,0
ID_N37SXAT3RWKD,0
ID_9F2XB79W757Y,0
ID_W947S5TNRIVJ,1
ID_4KIB1QV8RYHH,0
ID_7J76PG26BZMC,1
ID_TA5O02HCY7S1,0
ID_26TWQVKFV7UE,0
ID_FG0KWNE39IV9,0
ID_SCYIJMP40ZLW,0
ID_M1XSKO6T1QH2,1
ID_PEAN1XD8MA5H,0
ID_MVK6TE70QUR8,1
ID_STJ960P26F8Z,0
ID_DDDTTMUJ6R2G,1
ID_HMYFHMIMTFN6,1
ID_1M5D2Z1V5KXJ,1
ID_EKFNU6DZFAIC,1
ID_R93FJNW6C2SV,0
ID_FFP0RNBRYLQY,0
ID_62GR4HVJ6WEJ,1
ID_03SYJY1J13A9,1
ID_759GKKQRP6B3,0
ID_EBGG2QAU2VX1,1
ID_YWYQ3Z6H71LL,0
ID_JMNKMYGBTURO,1
ID_0LDA6G4YHNGE,1
ID_4CNI47XGBAFS,0
ID_LE0D703D7KN7,0
ID_EBQ4J9VBXDHA,1
ID_B2PK2LZHQMZZ,0
ID_DWMFJCH715FD,1
ID_CHS9EMD6TC3N,0
ID_G89N6RJ7JNZD,0
ID_IQG8XPMTQ9YU,0
ID_Y1WXC4GEMP0K,1
ID_FL02M21QZLV9,1
ID_6WI8JAXK0BQP,1
ID_XECA0GUJ9SUF,1
ID_LG4H5BBMS1UZ,1
ID_VAXS8OXY71ZU,0
ID_ZC28JVBCZF6C,1
ID_7YUHLSK8O9X5,0
ID_2FI1Y2W36R7S,1
ID_H9V9ZEPNASJ1,0
ID_UTDK55K4JS8Z,1
ID_MUYRUBHIXLZO,1
ID_PBZ1EXP3P3PL,0
ID_MVYC0R116Y8T,0
ID_ZH3AY4THM4V8,0
ID_C17RM0VKGMQX,0
ID_U4BPFDX79SBX,1
ID_IAPH9M6ZCDDB,0
ID_GTS4LCDK7ZPR,0
ID_GPG9D8ZIWORV,0
ID_7WQ5JOUUOK27,1
ID_7HBZ7PPNXGBN,0
ID_P0LLM9YPZE7W,1
ID_IBSOVVF7F9BM,0
ID_OUIJSTNWB6AI,0
ID_BEKFENZLSWAV,1
ID_Q2MS2XGOP5B1,0
ID_YU3X5J6JIABN,1
ID_PBY6EQGV3VVD,1
ID_DQMSGTE2QF66,0
ID_FS8E6QQ41PBR,1
ID_EY5D13KKTYLM,0
ID_3TVALOFKNXLZ,1
ID_LIPS4ZVRYCMJ,0
ID_MMEKUNVPOHFK,0
ID_UEM0RJSCOYMF,1
ID_IF1S4BL1OI0Q,1
ID_SL4Z7I6SA0PF,0
ID_VGI1NV0O7GIM,0
ID_GV7744MPVUCK,0
ID_01EJ4DR99B1E,1
ID_0APFLNEWTNK5,0
ID_0H7GRQ8CX94E,1
ID_JX1I99U3PPK5,0
ID_N4Y8IILYS6EU,0
ID_KE513VS0VBV0,1
ID_IFSPPUVE9ZEC,1
ID_TVC5TXOS452A,1
ID_TXBQM2Q9F8W0,0
ID_8D2FCSFRHCPI,0
ID_SKQWWG413BS1,1
ID_TF21H8HI2SOP,0
ID_VIQ9BWONFKD5,0
ID_720X3OSP398E,0
ID_VF6YJNHZUGEJ,1
ID_5ATXU1UYZ0OM,0
ID_DMH9P3N6O3DK,0
ID_FKB2YZ2BXZ0Z,0
